id_idioma_1;id_idioma_2;ds_frase_idioma_1;ds_frase_idioma_2;ds_frase_idioma_2_observacao;nm_arquivo_imagem;nm_arquivo_som
1;2;J† n∆o quero viver neste mundo falso.;N'aåk¢-potari ym∆ ik¢ 'ara'uba pupÇ.;Citaá∆o: Ar., Cat., 142;;
1;2;Agi ordenadamente.;Peåk¢-atur‰...;Citaá∆o: Ar., Cat., 88v;;
1;2;Ao chegar o oitavo dia, cortaram seu prep£cio.;Mok‰å oåoirundyk oito 'ara sykeme... i 'apira mondoki.;Citaá∆o: Ar., Cat., 3;;
1;2;Todos eles voltaram para tr†s, caindo no ch∆o de costas. -;Op† i åeakypñereroåebyri, o atukupÇ pyterybo o'† ybype.;Citaá∆o: Ar., Cat., 54v;;
1;2;Portanto, como escravos do diabo tornamo-nos totalmente?;Emon∆namope anhanga remiañsubamo pab? asÇ nhemonhangi?;Citaá∆o: Anch., Doutr. Crist∆, I, 162;;
1;2;Ai! Por que bates em mim?;Akaågñ†! Mar∆pe xe ri erepñ†?;Citaá∆o: Anch., Teatro, 32;;
1;2;arraia pitoca;◊abebyrasyka;Citaá∆o: LÇry, Histoire, 349;;
1;2;Cortei madeira.;Aybyr†-kyt?.;Citaá∆o: VLB, II, 117;;
1;2;ê o modo de ser deles? (ou ê natural deles?);Sekoaba nh?pe?;Citaá∆o: Anch., Doutr. Crist∆, I, 158;;
1;2;Eu estou faminto.;Xe ambyasy.;Citaá∆o: LÇry, Histoire, 367;;
1;2;Eu sou destro.;Xe poåabab.;Citaá∆o: VLB, I, 101;;
1;2;o que vai Ö roáa;kopåasoara;Citaá∆o: VLB, II, 14;;
1;2;o que Ç sem mistura, puro, de uma s¢ espÇcie;oåeperem‰ndñara;Citaá∆o: VLB, I, 130;;
1;2;Apoio sua cabeáa.;Aå'a-kok.;Citaá∆o: VLB, I, 18;;
1;2;Antes de fazer embelezar sua alma.;...O 'anga moporangukar e'ymebÇ.;Citaá∆o: Ar., Cat., 187, 1686;;
1;2;Eu tenho arrepiamentos.;Xe aning-aning.;Citaá∆o: VLB, I, 43;;
1;2;saca;aåogñasu;Citaá∆o: VLB, II, 110;;
1;2;Arranquei o miolo dele.;Aåputu'umbok.;Citaá∆o: VLB, I, 125;;
1;2;...tempo de rogar a Deus pelas almas;...'angñera... resÇ Tup∆ mongetasagñama;Citaá∆o: Ar., Cat., 136;;
1;2;CaburÇ, vem correndo para que comamos os inimigos!;KaburÇ, åori enhana tobaåara t'åa'u!;Citaá∆o: Anch., Teatro, 64;;
1;2;Confessaste-te antes de nascer teu filho?;Erenhemombe'upe nde memby-kuå åanondÇ?;Citaá∆o: Anch., Doutr. Crist∆, II, 84;;
1;2;Tu n∆o me detestas.;...Na xe rero?r‰å åepÇ...;Citaá∆o: Anch., Poemas, 96;;
1;2;palavras grosseiras, de zombaria;nhe'?-memñ∆;Citaá∆o: VLB, I, 73;;
1;2;Vinde, para comer a crianáa, engolindo completamente o menino.;Peåori pitanga gñabo, ...kunum? mokona mb†...;Citaá∆o: Anch., Poemas, 166;;
1;2;Este homem trago aqui para que o reconheáais...;Ik¢ ab† arur ikÇ... ta peåkuab...;Citaá∆o: Ar., Cat., 60v;;
1;2;Mas eu me esqueci completamente.;Xe resaraå-te-katu.;Citaá∆o: Anch., Teatro, 178, 2006;;
1;2;Eu sou barulhento.;Xe ryapu.;"Citaá∆o: VLB, I, 131; II, 107";;
1;2;o doente, o que est† doente;mara'asara;Citaá∆o: Anch., Arte, 32;;
1;2;Que nossa alma ele visite, dispersando os v°cios dela.;OrÇ 'anga t'oåosu, sekopoxy mosas∆åa.;Citaá∆o: Anch., Teatro, 118;;
1;2;Reza a gente muito frequentemente para Santa Maria?;Oåmonget†-py'i-py'ipe asÇ Santa Maria...?;Citaá∆o: Ar., Cat., 34;;
1;2;N∆o deu certo minha ida.;I rambñer xe s¢.;Citaá∆o: Anch., Arte, 34;;
1;2;Hei de dar ova de peixe para ti.;T'ame'?ne pir† ruba endÇbo...;Citaá∆o: Anch., Teatro, 44;;
1;2;bolota de sal;åukyrapu'a;Citaá∆o: VLB, II, 111;;
1;2;Jesus fez-te subir.;...◊esu nde rupiri...;Citaá∆o: Anch., Poemas, 126;;
1;2;O rosto da crianáa est† alegre para eles.;Pitanga rob† ses∆å i xupÇ.;Citaá∆o: Anch., Poemas, 118;;
1;2;Perguntei a Pero por seu pai.;Aporandub Pero supÇ tuba resÇ.;Citaá∆o: VLB, II, 84;;
1;2;Eu sobrei.;Xe rembyrñer.;Citaá∆o: VLB, II, 118;;
1;2;Sara mesmo minha alma apenas com tuas palavras.;Opñerab Ç ip¢ xe 'anga nde nhe'enga pupÇ nhote.;Citaá∆o: Ar., Cat., 86v;;
1;2;m∆os entorpecidas;p¢-e'‰;Citaá∆o: VLB, II, 93;;
1;2;Para quem a gente reza?;Ab† supÇpe asÇ åerurÇñ...?;Citaá∆o: Ar., Cat., 23;;
1;2;Estou-me apoiando sobre o braáo (estando deitado).;Aåeatykok gñitupa.;Citaá∆o: VLB, II, 7;;
1;2;Entram grandes espinhos, espetando sua cabeáa.;OåkÇ åugñasu, i akanga kutuka...;Citaá∆o: Anch., Poemas, 122;;
1;2;neste vale, lugar de chorar;...ik¢ ybytygñaåa åasegñaba pupÇ;Citaá∆o: Ar., Cat., 14v;;
1;2;A ele, certamente, beijarei suas faces.;A'e ip¢ asetobapÇ-pytÇne...;Citaá∆o: Ar., Cat., 54;;
1;2;Tu ou eu.;EndÇ konip¢ ixÇ.;Citaá∆o: VLB, II, 60;;
1;2;Vamos a terra (diz o que est† no navio).;T'åas¢ ybyetÇpe.;Citaá∆o: VLB, II, 127;;
1;2;por quà?;mba'e resÇ?;Citaá∆o: VLB, II, 82;;
1;2;fibras sujas;p¢-ky'a;Citaá∆o: VLB, I, 87;;
1;2;Eis que sofrem muito os que Deus repeliu.;SasyetÇ ni∆ Tup∆ remipe'apñera...;Citaá∆o: Ar., Cat., 163;;
1;2;Estiveste no roáado para plantar roáa.;Ereåk¢ kopira resÇ k¢ tyma.;Citaá∆o: Anch., Teatro, 166;;
1;2;Traze †gua para mim.;Erur 'y ixÇbe.;Citaá∆o: LÇry, Histoire, 367;;
1;2;Veio para visitar esta minha terra outrora.;...Our k¢ xe yby supa rimba'e.;Citaá∆o: Ar., Cat., 9v;;
1;2;Que eles gritem, chorando!;Ta sas?, oåasegñabo!;Citaá∆o: Anch., Teatro, 56;;
1;2;Eu dou tropeáada.;Xe pysakang.;Citaá∆o: VLB, I, 112;;
1;2;Deve ser substitu°da a esposa verdadeira?;Sekobåar‰mbyrape temirek¢-etÇ...?;Citaá∆o: Ar., Cat., 96;;
1;2;Aqui alguÇm est†, certamente.;KÇ ab† rek¢ñ anh?.;Citaá∆o: Anch., Teatro, 26;;
1;2;o que se batiza;oåasukyba'e;Citaá∆o: VLB, I, 53;;
1;2;Fazendo alguÇm ser seu alcoviteiro.;O manhanamo ab† moing¢bo...;Citaá∆o: Ar., Cat., 71v;;
1;2;Andaste pelos caminhos de fontes com mulheres?;Eregñat†pe nhaåmbiara rupi kunh∆ resÇ?;Citaá∆o: Ar., Cat., 234;;
1;2;H†s de confessar primeiro tua atraá∆o por eles. O que diz respeito aos casados, depois.;mendasara resendñara tekori.;Citaá∆o: Ar., Cat., 103v;;
1;2;Bem devagar o fiz.;MbegñÇ-katu aåmonhang.;Citaá∆o: VLB, II, 140;;
1;2;Imediatamente ficaram gritando...;Añnhenh? sas?-sasemamo...;Citaá∆o: Ar., Cat., 59v;;
1;2;aljava de ferro;it†-u'uburu;Citaá∆o: VLB, I, 32;;
1;2;Um pau me desconjuntou o pÇ.;Xe py-mongarañ ybyr†.;Citaá∆o: VLB, I, 97;;
1;2;N∆o tem limite, n∆o tem fim.;N'i sykabi, n'i papabi.;Citaá∆o: Ar., Cat., 165;;
1;2;Havemos de chegar ao cÇu.;T'orobas?ne ybakype...;Citaá∆o: Ar., Cat., 27;;
1;2;Sua vista aguda desaparece, tapando-se seus ouvidos.;...Sesapysopñera kanhemi, iå apysak† oåe'obo.;Citaá∆o: Ar., Cat., I, 156;;
1;2;Por isso mesmo, ent∆o, os judeus a puxaram fortemente, fazendo vir junto a pele dele tambÇm.;Nd'e'i te'e a'ereme ◊udeus sykyåat∆mo, i pira abÇ reru...;Citaá∆o: Ar., Cat., 62;;
1;2;Encosto-me nele.;Aåekok sesÇ.;Citaá∆o: Anch., Arte, 44v;;
1;2;Fiquei-o esfregando com coisa gordurosa.;Aåkyty-kytyk mba'e-kagñera pupÇ.;Citaá∆o: VLB, I, 117;;
1;2;Atrai-me a roupa daquele.;Xe momotar ah? aoba.;Citaá∆o: VLB, I, 75;;
1;2;A borboleta tornou-se p†ssaro.;Panama onhemogñyr†.;Citaá∆o: VLB, II, 133;;
1;2;Um homem ladr∆o que foi posto na pris∆o como pena de chacinas.;Ab†-mond† morapitåagñera repyramo mundeokype i mondebypyrñera.;Citaá∆o: Ar., Cat., 59v;;
1;2;injuriando-o;i agñabo;Citaá∆o: Ar., Cat., 74;;
1;2;Dois ladr‰es, um Ö sua direita e o outro Ö sua esquerda.;Mok‰å mondabora, i 'ekatñaba koty am‰, a'e am‰ i asu koty.;Citaá∆o: Ar., Cat., 62v;;
1;2;Hei de ir tocar tuas p†lpebras.;T'as¢ne nde ropÇ syka...;Citaá∆o: Anch., Poemas, 96;;
1;2;dois e dois no total (isto Ç, quatro);mok‰-mok‰å syk;Citaá∆o: VLB, I, 154;;
1;2;N∆o te apropries das coisas de ninguÇm.;Teum? ab† mba'e resÇ Ç mondar‰mo.;Citaá∆o: Ar., Cat., 107v;;
1;2;Acaso o que ser† deixado Ç tudo?;Seåarypyrama ru∆-tepe mba'e tetiru∆ kñ†å?;Citaá∆o: Ar., Cat., 165;;
1;2;nosso anjo da guarda;åandÇ karaibebÇ;Citaá∆o: Valente, Cantigas, V, in Ar., Cat., 1618;;
1;2;Vou buscar †gua (Ö fonte).;A'ypåas¢.;Citaá∆o: VLB, II, 14;;
1;2;Em eu falando...;Gñinhe'enga abÇ...;Citaá∆o: VLB, I, 110;;
1;2;Cortei a fila deles.;Asysy-mondok.;Citaá∆o: VLB, I, 83;;
1;2;Eles s∆o, realmente, muito fortes.;Sat∆ngatu-te nip¢...;Citaá∆o: Anch., Teatro, 144, 2006;;
1;2;N∆o cessar∆o de dizer maldades.;...Mar∆ 'Ç n'opyki x¢ne...;Citaá∆o: Anch., Teatro, 36;;
1;2;Contando as maldades escondidas de alguÇm.;Ab† angaåp†-nhemima... mombegñabo.;Citaá∆o: Ar., Cat., 73v;;
1;2;Para uma grande escurid∆o Ç que iriam.;Pytunusupe Çmo i x¢ñmo.;Citaá∆o: Ar., Cat., 80;;
1;2;Limpou seu rosto com um pano branco.;Osob†-syb a¢-tinga pupÇ...;Citaá∆o: Ar., Cat., 62;;
1;2;Eu tenho vermes (na carne podre).;Xe rasok.;Citaá∆o: VLB, I, 55;;
1;2;Eu tenho pernas tortas.;Xe retym∆nhemang.;Citaá∆o: VLB, II, 149;;
1;2;tear de redes;in?-yt†;Citaá∆o: VLB, II, 125;;
1;2;Sa° h† pouco dele.;As? amo'? i xu°...;Citaá∆o: Anch., Teatro, 160;;
1;2;pena de gavi∆o;gñyragñasu-aba;"Citaá∆o: LÇry, Histoire, 349; VLB, I, 48";;
1;2;Ainda bem que Deus me livrou do diabo!;Añåeteramo rimba'e Tup∆ xe pysyr‰ Anhanga su° re'a...;Citaá∆o: Ar., Cat., 168v;;
1;2;A consorciaá∆o deles em toda a parte.;...I åogñerek¢ kñeåkñeåbo...;Citaá∆o: Ar., Cat., 49v;;
1;2;Vou em busca de meu pai (isto Ç, por meu pai).;As¢ xe ruba pÇ.;Citaá∆o: Anch., Arte, 42;;
1;2;Ent∆o matarei alguns.;A'ereme am‰ aåuk†ne...;Citaá∆o: Anch., Poemas, 156;;
1;2;Como que para ele ficaste gritando hoje.;I xupÇ åasñ† oåe° eresapuk†-pukaå.;Citaá∆o: Anch., Teatro, 140;;
1;2;N∆o se afligem por nada.;...N'oåkoteb?å ma'e am‰ resÇ.;Citaá∆o: Ar., Cat., 167;;
1;2;Salto com ela.;Aropor.;Citaá∆o: VLB, II, 112;;
1;2;protetora dos aflitos;...moreañsuba rerekoara;Citaá∆o: Valente, Cantigas, IV, in Ar., Cat., 1618;;
1;2;Eu estou triste.;Xe karukasy.;Citaá∆o: LÇry, Histoire, 367;;
1;2;Torci-me a m∆o.;Aåep¢-mongarañ.;Citaá∆o: VLB, II, 132;;
1;2;Deus somente seja a causa de temor ao diabo.;Tup∆ anh‰... Anhanga sykyåabamo t'oåk¢.;Citaá∆o: Ar., Cat., 141v;;
1;2;Ele Ç o anjo que encomenda o enforcamento.;KaraibebÇ a'e, moroåubyka pñaåtara.;Citaá∆o: Anch., Teatro, 62;;
1;2;Eu sou esquecidiáo.;Xe resaraåpotar.;Citaá∆o: VLB, I, 127;;
1;2;alÇm do rio;y robaå;Citaá∆o: VLB, I, 31;;
1;2;Eu, dele perguntando, vim da minha casa.;IxÇ sesÇ gñiporandupa, xe roka su° aåu.;Citaá∆o: Anch., Poemas, 194;;
1;2;Estejas bem, ¢ meu mestre!;...EåkobÇ-katu, xe mbo'esar gñy...!;Citaá∆o: Ar., Cat., 54;;
1;2;Eu n∆o tenho prep£cio (isto Ç, eu sou circuncidado).;Na xe 'amopiri.;Citaá∆o: VLB, I, 74;;
1;2;Surpreendeu-me ele, vindo.;Xe resapy'a ah?, o£.;Citaá∆o: VLB, I, 97;;
1;2;Ele Ç bom se o que Ç contado Ç mesmo verdade.;I marangatu supi Ç i mombe'upyra rek¢reme Ç.;Citaá∆o: Ar., Cat., 67v;;
1;2;Maria, mulher bondosa, engravidando, conforme dizem, o v°cio amaldiáoa.;...Maria, kunh∆ngatu, o puru'aramo, ra'e, tekopoxy oåmomburu.;Citaá∆o: Anch., Poemas, 184;;
1;2;Vem para arranc†-lo logo do interior dela.;◊ori sekyåa tañåÇ i py su°...;Citaá∆o: Anch., Poemas, 136;;
1;2;Anuncia os que ser∆o casados.;Ogñeronhe'eng i mendarypyrama...;Citaá∆o: Ar., Cat., 94;;
1;2;Vanglorio-me.;Aåerobåatenh?.;Citaá∆o: VLB, II, 141;;
1;2;Ter∆o bernes e ter∆o vermes os corpos miser†veis dos homens pecadores e das mulheres pecadoras.;...I ur, sasok ab†-angaåpaba, kunh∆-angaåpaba retÇ-a'ubane.;Citaá∆o: Ar., Cat., 164;;
1;2;Existe meu auxiliar verdadeiro, o que trabalha junto de mim.;OåkobÇ xe pytyb‰anametÇ, xe pyri mar∆tekoara...;Citaá∆o: Anch., Teatro, 8;;
1;2;Hei de comer hoje seus braáos (arrancados).;T'a'u kori i åybapñera...;Citaá∆o: Anch., Teatro, 64;;
1;2;N∆o quero ir para longe.;N'as¢-potari mam‰?;Citaá∆o: Anch., Poemas, 100;;
1;2;peixe imprest†vel (isto Ç, que n∆o Ç bom para se comer);pir†-poxy;Citaá∆o: LÇry, Histoire, 297, 1994;;
1;2;Arrepiando-te, o desejo sensual aumentou teus olhos?;Enhemopiringa, moropotara nde res† moåo'arype?;Citaá∆o: Anch., Doutr. Crist∆, II, 95;;
1;2;Adoeci com ele.;Aromara'ar.;Citaá∆o: Anch., Arte, 48;;
1;2;Ao lado uns dos outros seus cad†veres estavam ao longo do mar.;...O åoybyri se'‰mbñera paran∆ ybyri i kñ†å.;Citaá∆o: Anch., Teatro, 52;;
1;2;Atraiu-se minha alma pela beleza de tua alma.;Onhemomot† xe 'anga nde 'anga poranga ri.;Citaá∆o: Anch., Poemas, 140;;
1;2;Estareis aflitos hoje.;Pe poreañsu korine.;Citaá∆o: Anch., Teatro, 42;;
1;2;Sim, eis aqui tambÇm minhas garras, meu rabo comprido, meus ganchos...;◊Ç, k¢ bÇ xe pñap?, xe rñaåpuku, xe ty∆åa...;Citaá∆o: Anch., Teatro, 40;;
1;2;Tu mentiste acerca de teu pr¢ximo, difamando-o?;Nde remo'emype nde rapixara resÇ... i moerapñana°pa?;Citaá∆o: Anch., Doutr. Crist∆, II, 100;;
1;2;Eis que a todos n¢s vence.;Op† ∆ åandÇ moañåÇñ...;Citaá∆o: Ar., Cat., 155;;
1;2;O que perseguiu o c∆o de seu pr¢ximo.;O apixara reåmbaba åagñara remimomos?gñera.;Citaá∆o: Ar., Cat., 73;;
1;2;cutelo de ferro;it†-kysegñasu;Citaá∆o: VLB, I, 88;;
1;2;Assa-me o Lourenáo tostado, embora eu seja um rei.;Xe resy Lor?-ka'?, xe morubixaba bi∆.;Citaá∆o: Anch., Teatro, 90;;
1;2;O juiz mandou desorelhar o ladr∆o.;Morubixaba mond† åaånambi-'okukar...;Citaá∆o: Anch., Arte, 36v;;
1;2;Estive por longo tempo.;Ymñan? xe rek¢ñ.;Citaá∆o: VLB, II, 13;;
1;2;Por acaso ele tinha o sangue escorrido pelo rosto e pelas costas?;Sugñy-syryk ser∆ sob† rupi i atukupÇ rupi bÇ?;Citaá∆o: Ar., Cat., 60v;;
1;2;Eles se consolam muit°ssimo.;...I apysy-katuetÇ.;Citaá∆o: Anch., Poemas, 96;;
1;2;Os padrinhos junto ao padre ou a outra pessoa n∆o podem casar-se com o que batizaram.;AbarÇ koåp¢ am‰ ab† pyri morerokarñera nd'e'ikatuå omend† gñemierokñera resÇ...;Citaá∆o: Ar., Cat., 129;;
1;2;Traze peixe para que o coma.;Eru pir† t'a'une.;Citaá∆o: Anch., Arte, 23;;
1;2;Fica aflito o padre por passar ali.;Oåkoteb? abarÇ u? gñasapañama ri.;Citaá∆o: Anch., Poemas, 156;;
1;2;Afastando o diabo, assim como a morte.;...Anhanga pe'abo, te'‰ resebÇ.;Citaá∆o: Anch., Poemas, 108;;
1;2;Eis que grandemente a afliá∆o oprime minha alma.;Naetenh? ∆ tekoteb? xe 'anga apypyki...;Citaá∆o: Ar., Cat., 52v;;
1;2;Que estes em quem mandas lancem fora toda a maldade.;K¢ nde remimbñaået† t'oåtyk p† tekopoxy.;Citaá∆o: Anch., Poemas, 158;;
1;2;Eu fiz confus∆o.;Xe apaxix∆.;Citaá∆o: VLB, II, 71;;
1;2;Digo que est† muito bem (aceitando como opini∆o pr¢pria ou concedendo algo).;Ne'? a'Ç.;Citaá∆o: VLB, I, 19;;
1;2;Esses homens s∆o os que portam riquezas para n¢s.;Aåp¢ ab† ma'e åara åandÇbe.;Citaá∆o: LÇry, Histoire, 354;;
1;2;Amando tua grande beleza.;Nde por∆ngatu rañsupa...;Citaá∆o: Anch., Poemas, 84;;
1;2;Acaso estava o maldito com a cintura fendida?;I ku'a-bok ser∆ moxy...?;Citaá∆o: Ar., Cat., 57v;;
1;2;Confia em mim.;Eåerobå† xe resÇ.;Citaá∆o: Anch., Teatro, 128;;
1;2;O sol certamente brilha ap¢s passar a grande noite.;Kñarasy nip¢ ober† putunusu kñab'irÇ.;Citaá∆o: Anch., Poemas, 142;;
1;2;Invejar as coisas boas de alguÇm.;Ab† mba'ekatu moasy.;Citaá∆o: Anch., Doutr. Crist∆, I, 151;;
1;2;Deixai-os estar deitados.;Te'inh? oupa.;Citaá∆o: VLB, I, 92;;
1;2;Choravas sempre.;...Ereåase'o åepi.;Citaá∆o: Anch., Poemas, 96;;
1;2;Para ele ficaste gritando hoje.;I xupÇ oåe° eresapuk†-pukaå.;Citaá∆o: Anch., Teatro, 138;;
1;2;ê muito misericordiosa a m∆e de Deus.;I porañsub†-katu Tup∆ sy...;Citaá∆o: Anch., Poemas, 182;;
1;2;Aqui os homens est∆o, na verdade, para me ficar ameaáando.;KÇ ab† rek¢ñ anh? xe renopu'∆-pu'ama.;Citaá∆o: Anch., Teatro, 26;;
1;2;Afastar† os que s∆o maus dos que s∆o bons?;Oåpe'ape i angaåpaba'e i angaturamba'e su°ne?;Citaá∆o: Ar., Cat., 47;;
1;2;N∆o quero que ele se achegue a v¢s.;N'aåpotari pe ri i xyka.;Citaá∆o: Anch., Teatro, 188, 2006;;
1;2;Desceu para o centro da terra.;Ogñeåyb yby apyterype...;Citaá∆o: Anch., Doutr. Crist∆, I, 141;;
1;2;Ontem, Ç verdade que alguns sumiram.;KñeåsÇ, rak¢, am‰ kanhemi...;Citaá∆o: Anch., Teatro, 12;;
1;2;Apenas n∆o me fez morrer.;S∆å na xe moman‰å.;Citaá∆o: Anch., Teatro, 172;;
1;2;Meus pÇs escorregaram.;Xe py-syryk.;Citaá∆o: VLB, I, 123;;
1;2;Ser∆o fedorentos, ser∆o muito podres, corro°dos de vermes e de bernes.;...I nem-etÇ, i tuåuketÇ, tasoka, ura remimongñyamone.;Citaá∆o: Ar., Cat., 164;;
1;2;A m∆e de Deus, a que me ameaáa.;Tup∆ sy, xe momburñara...;Citaá∆o: Anch., Teatro, 126;;
1;2;Que disse a mulher que guardava a porta a S∆o Pedro?;Mar∆ e'ipe kunh∆ okena rerekoara S. Pedro supÇ?;Citaá∆o: Ar., Cat., 55v;;
1;2;Finalmente abre-se a terra engolindo-os, finalmente com o diabo v∆o os que pecam.;...Teåp¢ yby oåe'apa, i mokona, ...teåp¢ Anhanga ir?namo i angaåpaba'e os¢bo...;Citaá∆o: Ar., Cat., 162v;;
1;2;Pranteai logo vossa misÇria, estai a vos lastimar.;TañåÇ pe poreañsubagñama rapir‰mo, peåemoangekoa°b pe°na.;Citaá∆o: Ar., Cat., 165-165v;;
1;2;Vida longa de minha alma.;Xe 'anga rek¢-puku.;Citaá∆o: Valente, Cantigas, VII, in Ar., Cat., 1618;;
1;2;ê verdade isso?;Anh?pe ñ?Ç?;Citaá∆o: Ar., Cat., 85;;
1;2;"Graáa Ç seu nome, eis que esta Ç a que deve ser chamada ""tua rainha"".";Gr†cia sera, k¢ nde rainhamo sen‰åmbyra...;Citaá∆o: Anch., Poemas, 156;;
1;2;Eu estou tingido de jenipapo.;Xe åanypagñer.;Citaá∆o: VLB, II, 128;;
1;2;Insisti.;Na xe apys†å.;Citaá∆o: VLB, I, 118;;
1;2;Alternaste alguns dias de guarda, n∆o entrando na igreja?;Ereåmopa'?pe... 'aretÇ am‰, Tup∆okype eåkee'yma?;Citaá∆o: Anch., Doutr. Crist∆, II, 85;;
1;2;A cruz, lugar em que se pregou a Cristo, Nosso Senhor, os judeus a enterraram.;Cruz Cristo ◊andÇ ◊ara moåaragñera åudeus otym erimba'e...;Citaá∆o: Ar., Cat., 5v;;
1;2;Haveria de cair.;A'arixñer.;Citaá∆o: VLB, II, 61;;
1;2;N¢s temos muitas igrejas.;OrÇ tup∆oket†...;Citaá∆o: Anch., Poemas, 114;;
1;2;Vomitas cauim?;Ereåmoåebype kañ?...?;Citaá∆o: Ar., Cat., 111v;;
1;2;Lembrai-vos das almas dos defuntos.;Penhemoma'enduar ambyra 'angñera...;Citaá∆o: Ar., Cat., 49;;
1;2;Olhando na ponta dos teus olhos.;...Nde res†-popybo ema'?mo...;Citaá∆o: Anch., Doutr. Crist∆, II, 111-112;;
1;2;N∆o h† como passar por mim para os que caminham.;N'i tybi xe rasapaba ogñataba'e supÇ.;Citaá∆o: Anch., Poemas, 158;;
